Constraint,CapRes_1,CapRes_2,CapRes_3
t1,0.0,0.0,0.0
t2,0.0,0.0,0.0
t3,0.0,0.0,0.0
t4,0.0,0.0,0.0
t5,0.0,0.0,0.0
t6,0.0,0.0,0.0
t7,0.0,0.0,0.0
t8,0.0,0.0,0.0
t9,0.0,0.0,0.0
t10,0.0,0.0,0.0
t11,0.0,0.0,0.0
t12,0.0,0.0,0.0
t13,-0.0,0.0,0.0
t14,0.0,0.0,0.0
t15,0.0,0.0,0.0
t16,0.0,0.0,0.0
t17,0.0,0.0,0.0
t18,0.0,0.0,0.0
t19,0.0,0.0,0.0
t20,0.0,0.0,0.0
t21,0.0,0.0,0.0
t22,0.0,0.0,0.0
t23,0.0,0.0,0.0
t24,0.0,0.0,0.0
t25,0.0,0.0,0.0
t26,0.0,0.0,0.0
t27,0.0,0.0,0.0
t28,0.0,0.0,0.0
t29,0.0,0.0,0.0
t30,0.0,0.0,0.0
t31,0.0,0.0,0.0
t32,0.575316126536385,7.2697864188932435,0.0
t33,26.928949861843915,14.07773839958042,0.0
t34,26.928949861843915,34.924959669302986,7.796393726747278e-16
t35,38.36359574323339,50.87965322892627,21.17279117291065
t36,38.36359574323339,50.87965322892627,21.17279117291065
t37,38.36359574323339,47.71718006541262,25.612660933637738
t38,38.36359574323339,47.71718006541262,30.68826720538147
t39,38.36359574323339,47.71718006541262,30.68826720538147
t40,38.36359574323339,47.71718006541262,30.68826720538147
t41,38.36359574323339,47.423413811287425,37.99469414279879
t42,44.884913210562424,50.87965322892627,47.30493549520188
t43,33.426746028455625,41.120959545594786,38.09531845577047
t44,33.42674602845562,41.120959545594786,41.758158903739755
t45,44.97363983945258,50.87965322892627,52.93746734213693
t46,44.97363983945258,50.87965322892627,52.93746734213693
t47,32.586547192272626,38.18133814937394,37.78798234580834
t48,15.60610062776597,23.300314144905126,21.17279117291065
t49,0.0,0.0,0.0
t50,0.0,0.0,0.0
t51,0.0,0.0,0.0
t52,0.0,0.0,0.0
t53,0.0,0.0,0.0
t54,0.0,0.0,0.0
t55,0.0,-4.930290004103967e-16,0.0
t56,1.3253560419181223,1.325356041918117,0.0
t57,1.9347746357166573,3.5166488994277856,0.0
t58,5.036073560428982,5.079303079859035,0.0
t59,5.036073560428982,5.0793030798590335,0.0
t60,5.036073560428982,5.079303079859035,0.0
t61,5.036073560428982,5.079303079859035,0.0
t62,5.036073560428982,5.079303079859035,0.0
t63,5.036073560428982,5.079303079859035,0.0
t64,5.036073560428982,5.079303079859035,0.0
t65,5.036073560428982,5.079303079859035,1.460967545350664
t66,1.908898638938117,4.486608635174979,1.4609675453506605
t67,0.0,3.3704232535874565,2.456222694889326
t68,67.54876992014012,73.11923583378086,73.15924796653222
t69,248.35282258272724,252.76465398824476,292.16504435524456
t70,67.30478444751247,73.11923583378085,92.07057741867241
t71,0.0,2.407218105374393,1.7481552331897638
t72,0.0,0.0,0.0
