Line,New_Trans_Capacity,Cost_Trans_Capacity
1,0.0,0.0
2,0.0,0.0
3,0.0,0.0
4,0.0,0.0
5,0.0,0.0
6,380.30822513078067,9.17303439015443e6
7,0.0,0.0
8,0.0,0.0
9,0.0,0.0
10,0.0,0.0
11,0.0,0.0
12,0.0,0.0
13,776.8116008914467,4.834875403948364e6
14,258.4538869500606,1.9877688445329163e6
15,175.0,803600.0
16,660.0,9.22548e6
17,0.0,0.0
